Month,Month Label,Economy,Economy Label,Index (Average M2 2023 = 100),Index (Average M2 2023 = 100) Footnote,Index (Average M2 2023 = 100) Missing value,"Growth rate, year-on-year","Growth rate, year-on-year Footnote","Growth rate, year-on-year Missing value",Growth rate (over previous period),Growth rate (over previous period) Footnote,Growth rate (over previous period) Missing value
2023M07,"Jul. 2023",332,"Haiti",31.41912,,,,,"No value reported or collected",-5.2454,,
2023M07,"Jul. 2023",340,"Honduras",62.54753,,,,,"No value reported or collected",0.1561,,
2023M07,"Jul. 2023",352,"Iceland",26.93644,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",356,"India",331.29198,,,,,"No value reported or collected",0.0968,,
2023M07,"Jul. 2023",360,"Indonesia",233.69166,,,,,"No value reported or collected",-2.2968,,
2023M07,"Jul. 2023",364,"Iran (Islamic Republic of)",60.72392,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",368,"Iraq",74.78233,,,,,"No value reported or collected",4.817,,
2023M07,"Jul. 2023",372,"Ireland",57.48416,,,,,"No value reported or collected",1.4984,,
2023M07,"Jul. 2023",376,"Israel",150.78989,,,,,"No value reported or collected",14.1427,,
2023M07,"Jul. 2023",380,"Italy",288.06905,,,,,"No value reported or collected",1.7715,,
2023M07,"Jul. 2023",388,"Jamaica",121.88258,,,,,"No value reported or collected",-0.9932,,
2023M07,"Jul. 2023",392,"Japan",412.97727,,,,,"No value reported or collected",0.5644,,
2023M07,"Jul. 2023",832,"Jersey",4.95561,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",400,"Jordan",72.30395,,,,,"No value reported or collected",-0.0987,,
2023M07,"Jul. 2023",404,"Kenya",59.94306,,,,,"No value reported or collected",-1.0839,,
2023M07,"Jul. 2023",296,"Kiribati",16.79517,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",414,"Kuwait",44.02495,,,,,"No value reported or collected",4.4038,,
2023M07,"Jul. 2023",428,"Latvia",41.38562,,,,,"No value reported or collected",3.2206,,
2023M07,"Jul. 2023",422,"Lebanon",96.94488,,,,,"No value reported or collected",0.5829,,
2023M07,"Jul. 2023",430,"Liberia",16.91913,,,,,"No value reported or collected",-1.7918,,
2023M07,"Jul. 2023",434,"Libya",61.61392,,,,,"No value reported or collected",17.4162,,
2023M07,"Jul. 2023",440,"Lithuania",79.26131,,,,,"No value reported or collected",24.5012,,
2023M07,"Jul. 2023",450,"Madagascar",24.17896,,,,,"No value reported or collected",-2.7675,,
2023M07,"Jul. 2023",458,"Malaysia",494.81074,,,,,"No value reported or collected",0.4496,,
2023M07,"Jul. 2023",462,"Maldives",19.24926,,,,,"No value reported or collected",0.1826,,
2023M07,"Jul. 2023",470,"Malta",125.20653,,,,,"No value reported or collected",4.8094,,
2023M07,"Jul. 2023",584,"Marshall Islands",21.56784,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",474,"Martinique",39.66388,,,,,"No value reported or collected",-7.424,,
2023M07,"Jul. 2023",478,"Mauritania",23.6249,,,,,"No value reported or collected",-0.0994,,
2023M07,"Jul. 2023",480,"Mauritius",63.82408,,,,,"No value reported or collected",0.7156,,
2023M07,"Jul. 2023",175,"Mayotte",15.87368,,,,,"No value reported or collected",-0.5689,,
2023M07,"Jul. 2023",484,"Mexico",181.0918,,,,,"No value reported or collected",4.4632,,
2023M07,"Jul. 2023",583,"Micronesia (Federated States of)",14.97297,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",499,"Montenegro",15.431,,,,,"No value reported or collected",-4.439,,
2023M07,"Jul. 2023",504,"Morocco",247.91436,,,,,"No value reported or collected",1.1638,,
2023M07,"Jul. 2023",508,"Mozambique",49.30466,,,,,"No value reported or collected",-0.506,,
2023M07,"Jul. 2023",104,"Myanmar",49.16664,,,,,"No value reported or collected",-2.5575,,
2023M07,"Jul. 2023",516,"Namibia",34.60194,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",528,"Netherlands (Kingdom of the)",394.90914,,,,,"No value reported or collected",-0.73,,
2023M07,"Jul. 2023",530,"Netherlands Antilles",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023M07,"Jul. 2023",540,"New Caledonia",43.80234,,,,,"No value reported or collected",0.0001,,
2023M07,"Jul. 2023",554,"New Zealand",88.70242,,,,,"No value reported or collected",-10.406,,
2023M07,"Jul. 2023",558,"Nicaragua",26.35169,,,,,"No value reported or collected",0.7953,,
2023M07,"Jul. 2023",566,"Nigeria",81.55384,,,,,"No value reported or collected",1.7128,,
2023M07,"Jul. 2023",570,"Niue",5.76222,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",574,"Norfolk Island",2.50278,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",580,"Northern Mariana Islands",15.13914,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",578,"Norway",63.66038,,,,,"No value reported or collected",0.7122,,
2023M07,"Jul. 2023",512,"Oman",154.0748,,,,,"No value reported or collected",5.3004,,
2023M07,"Jul. 2023",586,"Pakistan",146.86029,,,,,"No value reported or collected",3.6713,,
2023M07,"Jul. 2023",585,"Palau",6.88055,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",591,"Panama",202.2153,,,,,"No value reported or collected",0.176,,
2023M07,"Jul. 2023",598,"Papua New Guinea",49.44446,,,,,"No value reported or collected",0.0001,,
2023M07,"Jul. 2023",600,"Paraguay",8.75532,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",604,"Peru",123.97705,,,,,"No value reported or collected",1.4745,,
2023M07,"Jul. 2023",608,"Philippines",179.54773,,,,,"No value reported or collected",1.3577,,
2023M07,"Jul. 2023",616,"Poland",125.41813,,,,,"No value reported or collected",4.0027,,
2023M07,"Jul. 2023",620,"Portugal",176.66141,,,,,"No value reported or collected",0.4516,,
2023M07,"Jul. 2023",630,"Puerto Rico",51.35843,,,,,"No value reported or collected",-0.0051,,
2023M07,"Jul. 2023",634,"Qatar",131.45068,,,,,"No value reported or collected",0.5693,,
2023M07,"Jul. 2023",410,"Republic of Korea",630.6176,,,,,"No value reported or collected",1.1532,,
2023M07,"Jul. 2023",638,"Reunion",49.49827,,,,,"No value reported or collected",1.5786,,
2023M07,"Jul. 2023",642,"Romania",71.74894,,,,,"No value reported or collected",8.0662,,
2023M07,"Jul. 2023",643,"Russian Federation",156.60141,,,,,"No value reported or collected",3.4308,,
2023M07,"Jul. 2023",659,"Saint Kitts and Nevis",8.28277,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",662,"Saint Lucia",26.06513,,,,,"No value reported or collected",0.2034,,
2023M07,"Jul. 2023",670,"Saint Vincent and the Grenadines",19.78575,,,,,"No value reported or collected",-11.0184,,
2023M07,"Jul. 2023",882,"Samoa",31.46232,,,,,"No value reported or collected",-0.1777,,
2023M07,"Jul. 2023",678,"Sao Tome and Principe",11.58429,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",682,"Saudi Arabia",277.95227,,,,,"No value reported or collected",1.9921,,
2023M07,"Jul. 2023",686,"Senegal",61.0914,,,,,"No value reported or collected",4.6812,,
2023M07,"Jul. 2023",891,"Serbia and Montenegro",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023M07,"Jul. 2023",690,"Seychelles",24.07706,,,,,"No value reported or collected",0.1531,,
2023M07,"Jul. 2023",694,"Sierra Leone",23.06243,,,,,"No value reported or collected",-5.28,,
2023M07,"Jul. 2023",702,"Singapore",598.70827,,,,,"No value reported or collected",1.3044,,
2023M07,"Jul. 2023",534,"Sint Maarten (Dutch part)",31.91373,,,,,"No value reported or collected",1.056,,
2023M07,"Jul. 2023",705,"Slovenia",72.15923,,,,,"No value reported or collected",-1.0506,,
2023M07,"Jul. 2023",090,"Solomon Islands",30.67686,,,,,"No value reported or collected",0.0001,,
2023M07,"Jul. 2023",706,"Somalia",31.54539,,,,,"No value reported or collected",0.0055,,
2023M07,"Jul. 2023",710,"South Africa",117.77492,,,,,"No value reported or collected",2.2695,,
2023M07,"Jul. 2023",724,"Spain",416.08016,,,,,"No value reported or collected",2.4539,,
2023M07,"Jul. 2023",144,"Sri Lanka",244.02171,,,,,"No value reported or collected",-0.987,,
2023M07,"Jul. 2023",729,"Sudan",26.18776,,,,,"No value reported or collected",4.0977,,
2023M07,"Jul. 2023",736,"Sudan (...2011)",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023M07,"Jul. 2023",740,"Suriname",39.97917,,,,,"No value reported or collected",-0.1266,,
2023M07,"Jul. 2023",752,"Sweden",113.33301,,,,,"No value reported or collected",1.1938,,
2023M07,"Jul. 2023",760,"Syrian Arab Republic",25.98669,,,,,"No value reported or collected",0.0312,,
2023M07,"Jul. 2023",764,"Thailand",261.74469,,,,,"No value reported or collected",-0.9745,,
2023M07,"Jul. 2023",626,"Timor-Leste",11.91812,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",768,"Togo",95.87407,,,,,"No value reported or collected",2.3541,,
2023M07,"Jul. 2023",776,"Tonga",29.01755,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",780,"Trinidad and Tobago",59.54651,,,,,"No value reported or collected",-0.0547,,
2023M07,"Jul. 2023",788,"Tunisia",28.11383,,,,,"No value reported or collected",4.1732,,
2023M07,"Jul. 2023",792,"Turkiye",282.49269,,,,,"No value reported or collected",2.0486,,
2023M07,"Jul. 2023",796,"Turks and Caicos Islands",4.12978,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",798,"Tuvalu",5.05057,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",804,"Ukraine",7.34968,,,,,"No value reported or collected",16.4304,,
2023M07,"Jul. 2023",784,"United Arab Emirates",304.35872,,,,,"No value reported or collected",1.5501,,
2023M07,"Jul. 2023",826,"United Kingdom",375.10808,,,,,"No value reported or collected",0.1823,,
2023M07,"Jul. 2023",834,"United Republic of Tanzania",55.33395,,,,,"No value reported or collected",-2.1972,,
2023M07,"Jul. 2023",840,"United States",503.23265,,,,,"No value reported or collected",-0.6977,,
2023M07,"Jul. 2023",850,"United States Virgin Islands",18.64923,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",858,"Uruguay",98.58859,,,,,"No value reported or collected",0.0321,,
2023M07,"Jul. 2023",548,"Vanuatu",25.0856,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",862,"Venezuela (Bolivarian Rep. of)",31.41146,,,,,"No value reported or collected",-0.0639,,
2023M07,"Jul. 2023",704,"Viet Nam",412.26376,,,,,"No value reported or collected",0.8723,,
2023M07,"Jul. 2023",876,"Wallis and Futuna Islands",5.05057,,,,,"No value reported or collected",0,,
2023M07,"Jul. 2023",887,"Yemen",23.12467,,,,,"No value reported or collected",9.3698,,
2023M08,"Aug. 2023",008,"Albania",11.98091,,,-6.0667,,,0,,
2023M08,"Aug. 2023",012,"Algeria",67.27552,,,9.7697,,,10.2149,,
2023M08,"Aug. 2023",016,"American Samoa",27.90021,,,-1.2002,,,-3.9107,,
2023M08,"Aug. 2023",024,"Angola",56.41018,,,0.7788,,,0.0429,,
2023M08,"Aug. 2023",028,"Antigua and Barbuda",26.1414,,,0.2769,,,0,,
2023M08,"Aug. 2023",032,"Argentina",101.14293,,,2.1503,,,-1.9155,,
2023M08,"Aug. 2023",533,"Aruba",17.59724,,,-17.857,,,0,,
2023M08,"Aug. 2023",036,"Australia",153.65681,,,3.4453,,,0.8681,,
2023M08,"Aug. 2023",044,"Bahamas",82.36448,,,-0.1508,,,0.0337,,
2023M08,"Aug. 2023",048,"Bahrain",23.5387,,,-16.6911,,,-40.234,,
2023M08,"Aug. 2023",050,"Bangladesh",87.79061,,,3.2498,,,0.7891,,
2023M08,"Aug. 2023",052,"Barbados",36.29655,,,7.8352,,,0,,
2023M08,"Aug. 2023",056,"Belgium",361.61318,,,1.4641,,,0.6778,,
2023M08,"Aug. 2023",084,"Belize",18.55107,,,-0.0271,,,0,,
2023M08,"Aug. 2023",204,"Benin",63.94344,,,-14.1364,,,0.0816,,
2023M08,"Aug. 2023",060,"Bermuda",7.98463,,,0,,,0,,
2023M08,"Aug. 2023",076,"Brazil",135.43754,,,8.817,,,-1.4107,,
2023M08,"Aug. 2023",092,"British Virgin Islands",8.28277,,,0,,,0,,
2023M08,"Aug. 2023",096,"Brunei Darussalam",25.46488,,,15.4439,,,1.1403,,
2023M08,"Aug. 2023",100,"Bulgaria",29.40618,,,8.5371,,,0.153,,
2023M08,"Aug. 2023",132,"Cabo Verde",11.66312,,,1.4601,,,0,,
2023M08,"Aug. 2023",116,"Cambodia",41.86697,,,17.7466,,,11.1587,,
2023M08,"Aug. 2023",120,"Cameroon",60.50409,,,2.4926,,,-1.1165,,
2023M08,"Aug. 2023",124,"Canada",152.45645,,,-5.7042,,,-1.294,,
2023M08,"Aug. 2023",136,"Cayman Islands",8.45799,,,0,,,0,,
2023M08,"Aug. 2023",152,"Chile",102.91375,,,10.6527,,,0.5695,,
2023M08,"Aug. 2023",156,"China",1180.59248,,,2.281,,,0.2144,,
2023M08,"Aug. 2023",344,"China, Hong Kong SAR",398.94114,,,-1.1273,,,-0.3928,,
2023M08,"Aug. 2023",158,"China, Taiwan Province of",345.18739,,,0.21,,,-0.5406,,
2023M08,"Aug. 2023",162,"Christmas Island",5.24456,,,0,,,0,,
2023M08,"Aug. 2023",170,"Colombia",181.89734,,,4.8643,,,-0.0607,,
2023M08,"Aug. 2023",174,"Comoros",14.30131,,,29.3333,,,-8.9555,,
2023M08,"Aug. 2023",178,"Congo",83.62298,,,44.7798,,,-0.9391,,
2023M08,"Aug. 2023",184,"Cook Islands",8.21375,,,-11.8827,,,0,,
2023M08,"Aug. 2023",188,"Costa Rica",98.68193,,,10.2813,,,1.3033,,
2023M08,"Aug. 2023",384,"Cote d'Ivoire",98.48234,,,47.5616,,,-0.0417,,
2023M08,"Aug. 2023",191,"Croatia",61.1222,,,-4.7204,,,-0.1391,,
2023M08,"Aug. 2023",192,"Cuba",26.93043,,,-3.5892,,,0,,
2023M08,"Aug. 2023",531,"Curacao",25.22081,,,-13.1702,,,0,,
2023M08,"Aug. 2023",196,"Cyprus",53.37176,,,26.5924,,,0,,
2023M08,"Aug. 2023",180,"Dem. Rep. of the Congo",24.07952,,,31.0988,,,0,,
2023M08,"Aug. 2023",208,"Denmark",85.76641,,,-2.8504,,,-0.0022,,
2023M08,"Aug. 2023",262,"Djibouti",79.99762,,,9.0744,,,1.2894,,
2023M08,"Aug. 2023",212,"Dominica",24.09435,,,0.3192,,,0,,
2023M08,"Aug. 2023",214,"Dominican Republic",123.9513,,,-3.8122,,,-0.5791,,
2023M08,"Aug. 2023",218,"Ecuador",113.70505,,,5.6536,,,1.4557,,
2023M08,"Aug. 2023",818,"Egypt",254.77764,,,15.6256,,,2.0373,,
2023M08,"Aug. 2023",222,"El Salvador",22.12305,,,-0.3319,,,-0.121,,
2023M08,"Aug. 2023",226,"Equatorial Guinea",33.99349,,,-4.5661,,,0.118,,
2023M08,"Aug. 2023",232,"Eritrea",9.10091,,,41.8854,,,41.8854,,
2023M08,"Aug. 2023",233,"Estonia",37.39695,,,16.8036,,,0.4394,,
2023M08,"Aug. 2023",234,"Faroe Islands",19.84738,,,-0,,,0,,
2023M08,"Aug. 2023",242,"Fiji",41.25541,,,6.7773,,,0.4231,,
2023M08,"Aug. 2023",246,"Finland",67.50384,,,-0.2863,,,-1.6279,,
2023M08,"Aug. 2023",250,"France",264.37455,,,6.2815,,,-0.617,,
2023M08,"Aug. 2023",254,"French Guiana",16.12896,,,-2.3965,,,0,,
2023M08,"Aug. 2023",258,"French Polynesia",39.713,,,26.5436,,,0.0317,,
2023M08,"Aug. 2023",266,"Gabon",35.91982,,,4.1811,,,0.1425,,
2023M08,"Aug. 2023",270,"Gambia",12.19064,,,-13.9957,,,1.6228,,
2023M08,"Aug. 2023",268,"Georgia",29.98863,,,31.6898,,,0,,
2023M08,"Aug. 2023",276,"Germany",317.80242,,,-5.2678,,,0.9698,,
2023M08,"Aug. 2023",288,"Ghana",104.70125,,,11.2257,,,-0.0238,,
2023M08,"Aug. 2023",300,"Greece",198.12024,,,8.6938,,,1.299,,
2023M08,"Aug. 2023",304,"Greenland",11.63966,,,-0,,,0,,
2023M08,"Aug. 2023",308,"Grenada",22.75091,,,-0.2796,,,0,,
2023M08,"Aug. 2023",312,"Guadeloupe",39.66388,,,0.7489,,,0,,
2023M08,"Aug. 2023",316,"Guam",22.80788,,,-0.0017,,,0,,
2023M08,"Aug. 2023",320,"Guatemala",105.96702,,,4.889,,,0.0303,,
2023M08,"Aug. 2023",831,"Guernsey",4.95561,,,0,,,0,,
2023M08,"Aug. 2023",324,"Guinea",28.85733,,,23.0312,,,0.9274,,
2023M08,"Aug. 2023",624,"Guinea-Bissau",17.48299,,,31.5861,,,0.0245,,
2023M08,"Aug. 2023",328,"Guyana",31.0311,,,-8.0297,,,-3.1471,,
2023M08,"Aug. 2023",332,"Haiti",31.41912,,,-2.9322,,,0,,
2023M08,"Aug. 2023",340,"Honduras",62.5468,,,8.2075,,,-0.0012,,
2023M08,"Aug. 2023",352,"Iceland",26.93644,,,4.2716,,,0,,
2023M08,"Aug. 2023",356,"India",339.12033,,,14.4229,,,2.363,,
2023M08,"Aug. 2023",360,"Indonesia",224.96755,,,1.7448,,,-3.7332,,
2023M08,"Aug. 2023",364,"Iran (Islamic Republic of)",60.72392,,,-0.0001,,,0,,
2023M08,"Aug. 2023",368,"Iraq",76.57755,,,14.4399,,,2.4006,,
2023M08,"Aug. 2023",372,"Ireland",56.9996,,,-2.0084,,,-0.843,,
2023M08,"Aug. 2023",376,"Israel",150.93129,,,16.8853,,,0.0938,,
2023M08,"Aug. 2023",380,"Italy",291.38183,,,7.1305,,,1.15,,
2023M08,"Aug. 2023",388,"Jamaica",120.73747,,,10.2549,,,-0.9395,,
2023M08,"Aug. 2023",392,"Japan",414.57739,,,6.6376,,,0.3875,,
2023M08,"Aug. 2023",832,"Jersey",4.95561,,,0,,,0,,
2023M08,"Aug. 2023",400,"Jordan",71.49494,,,2.1649,,,-1.1189,,
2023M08,"Aug. 2023",404,"Kenya",59.85495,,,5.3094,,,-0.147,,
2023M08,"Aug. 2023",296,"Kiribati",16.79517,,,4.6494,,,0,,
2023M08,"Aug. 2023",414,"Kuwait",43.93077,,,36.28,,,-0.2139,,
2023M08,"Aug. 2023",428,"Latvia",39.56977,,,10.8212,,,-4.3876,,
2023M08,"Aug. 2023",422,"Lebanon",94.66987,,,6.0639,,,-2.3467,,
2023M08,"Aug. 2023",430,"Liberia",16.94689,,,9.8328,,,0.1641,,
2023M08,"Aug. 2023",434,"Libya",61.87727,,,14.107,,,0.4274,,
2023M08,"Aug. 2023",440,"Lithuania",75.56116,,,11.6352,,,-4.6683,,
2023M08,"Aug. 2023",450,"Madagascar",24.17157,,,-5.3926,,,-0.0305,,
2023M08,"Aug. 2023",458,"Malaysia",498.83201,,,3.8576,,,0.8127,,
2023M08,"Aug. 2023",462,"Maldives",19.24926,,,-17.9006,,,0,,
2023M08,"Aug. 2023",470,"Malta",126.16811,,,12.5771,,,0.768,,
2023M08,"Aug. 2023",584,"Marshall Islands",21.56784,,,0.0399,,,0,,
2023M08,"Aug. 2023",474,"Martinique",39.66388,,,-9.544,,,0,,
2023M08,"Aug. 2023",478,"Mauritania",26.04947,,,12.9542,,,10.2628,,
2023M08,"Aug. 2023",480,"Mauritius",62.40983,,,6.6184,,,-2.2159,,
2023M08,"Aug. 2023",175,"Mayotte",15.87368,,,-3.4614,,,0,,
2023M08,"Aug. 2023",484,"Mexico",181.61541,,,6.8578,,,0.2891,,
2023M08,"Aug. 2023",583,"Micronesia (Federated States of)",14.97297,,,-0.0025,,,0,,
2023M08,"Aug. 2023",499,"Montenegro",14.34746,,,-0.2653,,,-7.0219,,
2023M08,"Aug. 2023",504,"Morocco",248.55388,,,5.7387,,,0.258,,
2023M08,"Aug. 2023",508,"Mozambique",51.77992,,,9.7563,,,5.0203,,
2023M08,"Aug. 2023",104,"Myanmar",47.23987,,,20.7774,,,-3.9189,,
2023M08,"Aug. 2023",516,"Namibia",46.14613,,,-2.5194,,,33.3628,,
2023M08,"Aug. 2023",528,"Netherlands (Kingdom of the)",393.39449,,,1.4642,,,-0.3835,,
2023M08,"Aug. 2023",530,"Netherlands Antilles",,,"Not applicable",,,"Not applicable",,,"Not applicable"
2023M08,"Aug. 2023",540,"New Caledonia",44.30346,,,10.4324,,,1.144,,
2023M08,"Aug. 2023",554,"New Zealand",113.50676,,,13.6859,,,27.9635,,
2023M08,"Aug. 2023",558,"Nicaragua",23.06191,,,-12.6395,,,-12.4841,,
2023M08,"Aug. 2023",566,"Nigeria",85.07793,,,-7.8728,,,4.3212,,
2023M08,"Aug. 2023",570,"Niue",5.76222,,,0,,,0,,
2023M08,"Aug. 2023",574,"Norfolk Island",2.50278,,,0,,,0,,
2023M08,"Aug. 2023",580,"Northern Mariana Islands",15.13914,,,-0.0025,,,0,,
2023M08,"Aug. 2023",578,"Norway",62.52866,,,-3.5496,,,-1.7777,,
2023M08,"Aug. 2023",512,"Oman",137.65351,,,-2.3136,,,-10.658,,
2023M08,"Aug. 2023",586,"Pakistan",146.0287,,,15.0123,,,-0.5662,,
2023M08,"Aug. 2023",585,"Palau",6.88055,,,-0.0054,,,0,,
2023M08,"Aug. 2023",591,"Panama",205.24652,,,4.8852,,,1.499,,
2023M08,"Aug. 2023",598,"Papua New Guinea",49.46261,,,6.4508,,,0.0367,,
2023M08,"Aug. 2023",600,"Paraguay",8.75532,,,0,,,0,,
2023M08,"Aug. 2023",604,"Peru",127.50038,,,9.6075,,,2.8419,,
2023M08,"Aug. 2023",608,"Philippines",182.65096,,,18.0577,,,1.7284,,
2023M08,"Aug. 2023",616,"Poland",124.16237,,,3.5029,,,-1.0013,,
2023M08,"Aug. 2023",620,"Portugal",175.50023,,,1.4301,,,-0.6573,,
